number of rooms,security level of the community,residence space,building space,noise level,waterfront,view,air quality level,aboveground space ,basement space,building year,decoration year,city,zip code,exchange rate,unit price of residence space,unit price of building space,total cost,month,day,latitude,longitude
3,1.75,1720,5899,1.0,0,1,3,1220,500,1986,0,Seattle,WA 98136,6.851766414,41.63956283,0.575877869,3,6,11,47.539996,-122.3850322
3,2.5,3370,19585,2.0,0,0,3,3200,170,1951,1994,Shoreline,WA 98133,6.100760296,22.19987033,0.490280574,3,6,11,47.738892,-122.339137
4,3.5,2550,8698,2.0,0,0,3,2550,0,2007,0,Snoqualmie,WA 98065,6.040576309,30.60046629,0.849749821,3,6,11,47.5214101,-121.8692651
3,1.75,1730,8400,1.0,0,0,4,1400,330,1980,0,Redmond,WA 98052,7.850321373,37.61407608,0.169254934,3,6,11,47.679198,-122.115083
2,1.75,1640,4080,1.0,0,0,3,840,800,1921,2000,Seattle,WA 98105,7.308370364,42.55817367,0.567081836,3,6,11,47.664515,-122.325804
3,1.75,1550,3680,1.0,0,0,3,1050,500,1927,2011,Seattle,WA 98117,6.503416601,52.05460992,0.220374876,3,6,11,27.5007852,-82.6338668
5,2.25,2520,49222,2.0,0,0,4,2520,0,1978,2000,Issaquah,WA 98027,7.448720728,12.83047744,0.802316254,3,6,11,47.491561,-122.063672
3,2.5,2180,15693,1.0,0,0,4,1850,330,1979,0,Sammamish,WA 98075,7.548417249,30.54180341,0.358085443,3,6,11,47.59182307,-122.08189598
3,3.5,1650,2262,3.0,0,0,3,1650,0,2010,0,Seattle,WA 98103,7.103097821,45.93025772,0.572113279,3,6,11,38.6013498,-90.0725321
3,2.5,1990,3984,2.0,0,0,3,1990,0,2004,2003,Sammamish,WA 98075,6.217852963,44.26482385,0.504118626,3,6,11,47.591426,-122.01704
3,2.5,2600,7465,2.0,0,0,3,2600,0,1988,2000,Bothell,WA 98011,7.293556928,29.23325017,0.305669907,3,6,11,47.738782,-122.216911
4,2.75,2240,27820,1.5,0,0,4,2240,0,1976,1992,Sammamish,WA 98075,7.579846973,32.04525269,0.172082321,3,6,11,47.593626,-122.05421
4,2.0,1680,5000,1.0,0,0,3,980,700,1950,2005,Seattle,WA 98115,7.102618618,48.77671939,0.16829592,3,6,11,47.6858401,-122.2860864
4,2.0,2090,3610,1.5,0,0,5,1790,300,1927,0,Seattle,WA 98115,6.813964274,42.57923243,0.529353691,3,6,11,47.688058,-122.312959
4,2.75,4140,24190,2.0,0,0,3,4140,0,2002,0,Auburn,WA 98092,6.958381125,17.25132698,0.95369472,3,6,11,47.306191,-122.149786
6,3.0,4250,4400,2.5,0,0,4,3020,1230,1902,0,Seattle,WA 98118,7.780239915,19.08791587,0.988477312,3,6,11,47.558417,-122.283072
3,2.75,2500,7378,1.0,0,0,5,1390,1110,1948,1985,Seattle,WA 98177,6.695647061,40.03290197,0.604944356,4,6,11,47.7029156,-122.3697809
4,1.75,2460,5100,1.5,0,0,5,1450,1010,1909,1988,Seattle,WA 98115,6.635565202,44.94411899,0.040042844,4,6,11,47.678157,-122.29989
4,2.75,2490,17833,2.0,0,2,3,1490,1000,1979,2014,Seattle,WA 98125,6.630473264,38.34925993,0.903731981,4,6,11,47.720294,-122.284383
4,2.5,2810,10986,2.0,0,0,3,2810,0,1997,0,Sammamish,WA 98075,6.947036663,34.32969799,0.941350753,4,6,11,47.594258,-121.981227
3,1.75,2430,14607,1.0,0,1,3,1230,1200,1949,1970,Mercer Island,WA 98040,7.523495496,38.28504952,0.568440116,4,6,11,47.558777,-122.2109848
3,3.5,4500,21870,2.0,0,0,3,4500,0,2004,2003,Auburn,WA 98092,7.208379562,21.90519795,0.472228849,4,6,11,47.304274,-122.158765
3,1.5,2210,6300,1.5,0,0,5,2210,0,1916,0,Seattle,WA 98144,7.788067401,45.05211058,0.480584393,4,6,11,47.589274,-122.290118
4,3.75,2690,4000,2.0,0,3,4,2120,570,1909,1989,Seattle,WA 98119,6.519267671,44.93664586,0.458398079,4,6,11,47.641819,-122.371859
4,2.5,3280,6181,2.0,0,0,3,3280,0,2001,0,Sammamish,WA 98074,6.229629135,38.4967797,0.606103858,4,6,11,47.648268,-122.080939
4,2.75,3370,6675,1.0,0,3,4,1920,1450,1948,0,Seattle,WA 98144,6.951191209,33.75367499,0.480672093,4,6,11,47.588666,-122.290814
3,2.5,2070,13241,1.5,0,0,5,1270,800,1910,0,Seattle,WA 98102,7.631553493,51.79739522,0.322319517,4,6,11,47.6415548,-122.3148378
4,2.5,3320,11901,2.0,0,0,5,2650,670,1977,0,Bellevue,WA 98006,6.453429704,37.89237997,0.530467538,4,6,11,47.554232,-122.15984
4,2.5,3470,32109,2.0,0,0,3,3470,0,1995,0,Woodinville,WA 98077,6.775910642,37.19114518,0.002512086,4,6,11,47.73116,-122.036255
5,3.0,2510,4125,1.5,0,3,5,1590,920,1925,0,Seattle,WA 98144,7.732054327,44.19491548,0.730186795,4,6,11,41.4158826,-97.36827168
4,2.5,3760,29224,2.0,0,0,3,3760,0,1987,2000,Redmond,WA 98052,7.242786074,36.93197294,0.02001375,4,6,11,47.720336,-122.127803
5,3.5,4210,17258,2.0,0,3,3,4210,0,1995,0,Bellevue,WA 98006,7.914256042,38.78509494,0.532409383,4,6,11,47.5528782,-122.1139469
5,6.25,8670,64033,2.0,0,4,3,6120,2550,1965,2003,Seattle,WA 98177,7.995721201,37.27697113,0.59347281,4,6,11,47.729467,-122.372143
2,1.0,820,10450,1.0,0,0,4,820,0,1965,0,Renton,WA 98055,7.227870416,26.01157949,0.249342806,1,6,12,47.426159,-122.198232
4,1.75,1200,7680,1.0,0,0,3,1200,0,1968,1997,Auburn,WA 98092,6.426773221,23.3924442,0.599592935,1,6,12,47.313751,-122.19215
4,1.5,1130,7840,1.0,0,0,4,1130,0,1970,0,Federal Way,WA 98023,6.954120837,25.60373545,0.161441472,1,6,12,47.298575,-122.376497
2,1.0,910,9869,1.0,0,0,3,910,0,1957,2000,Renton,WA 98058,6.007521695,33.99191206,0.626962439,1,6,12,47.457295,-122.184009
2,1.0,1100,8281,1.0,0,0,4,1100,0,1947,1988,Shoreline,WA 98155,6.171519586,29.0905089,0.628954869,1,6,12,25.91796771,-80.17545599
3,1.75,1840,9697,1.0,0,0,4,1500,340,1985,0,Kent,WA 98030,6.520407035,16.22544749,0.637915998,1,6,12,47.376422,-122.179116
4,2.5,1770,5855,2.0,0,0,3,1770,0,2003,0,Maple Valley,WA 98038,7.40739645,17.29576922,0.489588044,1,6,12,47.348394,-122.053089
4,1.5,1490,7560,2.0,0,0,3,1490,0,1966,1963,Des Moines,WA 98198,7.475206064,23.10954966,0.028392235,1,6,12,47.3768235,-122.3177587
4,2.5,2210,8465,1.0,0,0,3,1490,720,1990,2009,Auburn,WA 98092,6.148987671,18.21112833,0.89381627,1,6,12,47.264568,-122.220765
3,2.5,1970,7500,2.0,0,0,3,1970,0,1988,2000,Auburn,WA 98092,6.538270983,22.66435268,0.16455342,1,6,12,47.265751,-122.217921
3,3.25,1470,1235,2.0,0,0,3,1180,290,2008,0,Seattle,WA 98108,6.274430119,32.22982278,0.352443513,2,6,12,47.553677,-122.313131
4,2.5,2490,8124,2.0,0,0,3,2490,0,2001,0,Auburn,WA 98092,7.508729645,16.26007157,0.03261789,2,6,12,47.334691,-122.170059
5,3.0,1880,5000,1.0,0,0,3,1100,780,1997,0,Seattle,WA 98106,6.060259949,27.14566193,0.023815366,2,6,12,47.545258,-122.362913
2,1.5,1070,1200,2.0,0,0,3,1070,0,1999,0,Seattle,WA 98103,6.397180471,44.9529341,0.625005245,2,6,12,47.6969465,-122.3468672
3,2.5,1880,7000,2.0,0,0,3,1880,0,1993,0,Kent,WA 98031,6.715117443,21.66005818,0.884024771,2,6,12,47.420631,-122.184002
2,1.0,970,5665,1.0,0,0,4,970,0,1908,0,Seattle,WA 98118,6.332963188,46.61925878,0.797717225,2,6,12,47.551381,-122.27289
4,2.5,1910,9244,1.0,0,0,4,1910,0,1963,0,Renton,WA 98059,6.25604501,24.30981788,0.735262348,2,6,12,47.491744,-122.141077
2,2.25,1170,1011,2.0,0,0,3,1170,0,2009,0,Issaquah,WA 98027,6.29957812,45.34432247,0.398717448,2,6,12,47.532086,-122.072991
3,2.0,2080,11375,1.0,0,0,3,2080,0,2002,0,Enumclaw,WA 98022,6.485232548,23.25937705,0.389695692,2,6,12,47.57957595,-121.99178341
3,1.0,1060,9525,1.0,0,0,3,1060,0,1966,1963,Redmond,WA 98052,7.416908458,38.97869361,0.615781232,2,6,12,47.685413,-122.110984
4,2.25,2300,4600,1.5,0,0,4,1340,960,1904,0,Seattle,WA 98144,7.674314892,18.45749774,0.685746115,2,6,12,47.5894564,-122.310809
3,3.25,1651,1779,2.0,0,0,3,1341,310,2008,0,Seattle,WA 98133,6.895365159,30.91168293,0.904367062,2,6,12,47.707602,-122.345818
2,1.0,1220,17172,1.0,0,0,4,1220,0,1947,1988,Kirkland,WA 98033,7.840015843,31.41974612,0.516054736,2,6,12,47.693428,-122.162986
3,1.75,1800,6000,1.0,0,0,5,900,900,1950,0,Shoreline,WA 98155,7.40129157,26.59961358,0.599699557,2,6,12,45.7428871,-122.65916698
3,1.75,1590,8219,1.5,0,0,5,970,620,1938,0,Kirkland,WA 98034,6.033717178,39.76309661,0.129316731,2,6,12,47.714549,-122.216984
3,1.0,1180,11862,1.0,0,0,4,1180,0,1948,0,Seattle,WA 98177,6.628347093,47.98120699,0.288804812,2,6,12,47.7152714,-122.3625043
3,1.0,1330,15678,1.0,0,0,3,900,430,1984,0,Sammamish,WA 98074,6.103892531,49.07084986,0.069324681,2,6,12,47.6355752,-122.0369362
4,1.75,1890,6000,1.0,0,0,4,1110,780,1947,1988,Seattle,WA 98125,7.837627543,28.60945092,0.131946459,2,6,12,47.727353,-122.304999
3,3.5,1240,1666,2.0,0,0,3,1000,240,2008,0,Seattle,WA 98136,7.069095054,48.71362021,0.721067884,2,6,12,47.549617,-122.388207
5,3.5,3690,11928,2.0,0,0,3,2540,1150,2006,0,Sammamish,WA 98074,6.994264769,13.76239135,0.986588307,2,6,12,29.6362034,-83.1255882
3,1.0,1710,6556,1.5,0,0,4,1200,510,1926,1993,Seattle,WA 98133,7.376317027,31.40282749,0.9077989,2,6,12,47.718483,-122.353836
3,2.75,1560,7392,1.0,0,0,5,1030,530,1972,0,Kirkland,WA 98034,6.50792518,40.50394014,0.59844794,2,6,12,47.73824,-122.182172
5,1.75,2460,6846,1.5,0,0,5,1340,1120,1911,1984,Seattle,WA 98108,6.56462114,25.60124614,0.702387949,2,6,12,47.544467,-122.320752
2,1.5,1630,3780,1.0,0,0,4,890,740,1940,2001,Seattle,WA 98107,7.810831268,34.41919301,0.331472634,2,6,12,47.671045,-122.402959
5,2.0,1940,7642,1.5,0,0,3,1940,0,1957,2000,Shoreline,WA 98177,6.119703337,38.12916701,0.268822701,2,6,12,47.77508,-122.379739
3,2.5,1250,1103,3.0,0,2,3,1250,0,2005,0,Seattle,WA 98103,7.226526825,52.65834572,0.543080129,2,6,12,39.96478607,-75.21323633
4,2.5,2470,35073,2.0,0,0,3,2470,0,1989,0,Auburn,WA 98092,6.627905978,25.32626807,0.302784692,2,6,12,47.306433,-122.107923
4,2.25,2640,31941,1.0,0,0,4,2640,0,1986,0,Auburn,WA 98092,6.961067842,24.60966975,0.169524687,2,6,12,47.309876,-122.115968
4,2.5,2140,7245,2.0,0,0,3,2140,0,2003,0,Seattle,WA 98133,7.539110865,28.7665392,0.565523256,2,6,12,31.72108976,-99.13809593
3,2.0,1769,9300,1.0,0,0,4,1769,0,1955,2009,Normandy Park,WA 98166,7.157687122,34.64607256,0.845969385,2,6,12,47.440991,-122.341991
5,2.75,2990,7420,2.0,0,0,3,2990,0,1996,0,Renton,WA 98059,6.289949894,24.18969928,0.933451845,2,6,12,47.494463,-122.161791
3,1.75,1970,7972,1.0,0,3,5,1370,600,1976,0,Renton,WA 98057,7.175145146,34.74599066,0.172449806,3,6,12,26.1282253,-80.2552734
3,1.75,1600,19200,1.0,0,0,4,1600,0,1967,0,Kirkland,WA 98034,7.107547546,42.73019061,0.176375166,3,6,12,47.720125,-122.248994
3,2.5,2120,9736,2.0,0,0,3,2120,0,1988,2000,Bothell,WA 98011,6.640976291,37.16058084,0.120962587,3,6,12,47.737403,-122.219007
3,1.0,1510,5000,1.5,0,0,3,1510,0,1909,2004,Seattle,WA 98105,7.60077994,45.91337767,0.474793518,3,6,12,47.670788,-122.296948
4,1.75,1880,3880,1.5,0,0,4,1090,790,1944,0,Seattle,WA 98107,6.232614902,46.22710943,0.758495424,3,6,12,47.66358704,-122.36202227
3,2.25,1710,4140,2.0,0,0,3,1710,0,2004,2003,Issaquah,WA 98029,6.444287004,48.80588693,0.868546923,3,6,12,47.549789,-121.996966
2,1.0,1510,4032,1.5,0,0,3,1310,200,1935,1974,Seattle,WA 98199,7.700018518,49.24466559,0.078298621,3,6,12,47.637129,-122.392766
4,2.5,3140,9225,1.0,0,2,5,1770,1370,1966,0,Renton,WA 98057,6.592339389,26.65355544,0.432017418,3,6,12,47.490327,-122.226096
5,2.0,2060,6000,2.0,0,0,3,2060,0,1903,2005,Seattle,WA 98105,7.334285845,37.94503012,0.152312569,3,6,12,47.668555,-122.305043
3,2.5,1910,1501,2.5,0,0,3,1530,380,2007,0,Seattle,WA 98199,6.999720467,43.2300366,0.669817507,3,6,12,47.64408,-122.384877
4,1.75,1870,5200,2.0,0,0,4,1200,670,1937,0,Seattle,WA 98115,7.814324454,39.90504407,0.267656917,3,6,12,47.684356,-122.282808
5,2.75,2820,4608,1.0,0,0,3,1450,1370,1967,2011,Seattle,WA 98117,7.615625116,27.11843142,0.473113079,3,6,12,26.225645,-80.2441065
4,2.25,2180,7297,2.0,0,0,3,2180,0,1984,0,Sammamish,WA 98074,7.959105364,31.85374799,0.999704095,3,6,12,47.64577,-122.057932
2,1.0,1430,3000,1.5,0,0,3,1300,130,1929,0,Seattle,WA 98112,7.860571659,53.11808277,0.971937402,3,6,12,47.641494,-122.303047
3,2.5,2480,5137,2.0,0,0,3,2480,0,2000,0,Redmond,WA 98052,7.05108932,36.18779075,0.243729585,3,6,12,47.684025,-122.163889
4,2.0,2710,4750,1.0,0,0,4,1460,1250,1919,1985,Seattle,WA 98115,7.093282323,33.66050656,0.280502004,3,6,12,47.675626,-122.305175
3,3.0,2340,2970,2.0,0,0,5,2160,180,1925,0,Seattle,WA 98103,7.985237101,35.25198018,0.054845196,3,6,12,38.5973108,-90.0667168
3,2.5,2050,6420,1.0,0,3,3,1730,320,1956,2001,Seattle,WA 98116,6.721661039,46.21668729,0.768463213,3,6,12,47.570807,-122.405079
3,2.0,2460,6600,1.0,0,2,4,1370,1090,1952,0,Seattle,WA 98136,6.807610925,39.72578097,0.29430863,3,6,12,47.521458,-122.382861
3,2.5,2570,3600,2.5,0,0,3,2570,0,2007,0,Issaquah,WA 98029,6.729713391,37.95324213,0.973497157,3,6,12,47.541158,-121.993594
4,2.5,2683,40386,2.0,0,0,4,2683,0,1987,0,Redmond,WA 98052,7.139303311,21.89519052,0.910660606,3,6,12,47.698171,-122.137972
4,2.5,3280,27441,2.0,0,0,3,3280,0,1996,0,Redmond,WA 98053,6.591459912,32.07647682,0.030445897,3,6,12,47.670994,-122.012118
3,2.75,1900,6400,1.0,0,0,5,1410,490,1942,0,Seattle,WA 98105,7.086835666,50.09636092,0.693475785,4,6,12,47.669717,-122.280912
3,1.75,2110,11250,1.0,0,0,4,2110,0,1961,2001,Mercer Island,WA 98040,7.559475202,41.72032502,0.911765365,4,6,12,47.539273,-122.215781
3,3.5,3950,111078,1.5,0,0,3,2460,1490,1989,0,Redmond,WA 98053,7.373817803,15.01971031,0.423074527,4,6,12,47.6969245,-122.0716525
4,2.5,3010,6100,2.0,0,0,3,3010,0,2005,0,Redmond,WA 98052,7.075479732,36.76935611,0.148652146,4,6,12,47.6646979,-122.0800399
4,3.25,2420,4000,1.5,0,0,5,1870,550,1911,1984,Seattle,WA 98105,6.274157942,51.81202682,0.132051513,4,6,12,47.656786,-122.32487
3,2.0,2420,17859,1.0,0,1,5,1500,920,1979,0,Kirkland,WA 98034,6.309126694,51.85378659,0.029215929,4,6,12,47.707369,-122.245904
3,3.0,2790,12523,2.0,1,4,4,1600,1190,1977,0,Des Moines,WA 98198,7.940920043,37.34418639,0.076759848,4,6,12,47.3571017,-122.3235822
4,3.25,3960,7012,2.0,0,0,3,3960,0,2005,0,Sammamish,WA 98075,7.812161021,26.94640515,0.481604696,4,6,12,47.5854012,-122.0799095
4,2.25,2460,44431,1.0,0,0,4,2460,0,1957,2001,Bellevue,WA 98007,7.714732732,35.94103614,0.635703849,4,6,12,44.98429366,-93.24013406
4,2.5,2370,10858,2.0,0,0,3,2370,0,2003,0,Bellevue,WA 98004,7.735602783,55.03820339,0.30316487,4,6,12,47.6335517,-122.1917638
4,2.5,3270,35445,2.0,0,0,3,3270,0,1989,0,Bellevue,WA 98006,6.939606642,38.14942381,0.830548675,4,6,12,47.548013,-122.120972
0,0.0,3064,4764,3.5,0,2,3,3064,0,1990,2009,Seattle,WA 98102,6.339779087,56.22140966,0.09583393,4,6,12,47.636124,-122.3218872
4,2.5,3200,7500,1.5,0,1,5,1860,1340,1948,1985,Seattle,WA 98115,6.545239289,55.91589217,0.261864388,4,6,12,47.682572,-122.273998
4,2.5,5730,44947,2.0,0,4,3,4280,1450,1991,0,Sammamish,WA 98074,6.478565083,32.76640436,0.039972612,4,6,12,47.605156,-122.06378
5,4.0,4410,14380,2.0,0,0,3,4410,0,2006,0,Redmond,WA 98052,6.461017285,41.50885359,0.616564502,4,6,12,47.6463113,-122.1209261
4,3.75,4030,10800,2.0,0,0,3,4030,0,2006,0,Kirkland,WA 98033,7.74395201,46.7853224,0.297935436,4,6,12,40.759695,-73.992094
3,1.0,1270,6405,1.5,0,0,3,1270,0,1944,0,Seattle,WA 98178,7.630618042,14.73179609,0.20943317,1,6,13,47.4959875,-122.2408817
3,1.0,1290,6566,1.0,0,0,5,1290,0,1976,0,Federal Way,WA 98023,7.736457736,19.60845441,0.183217922,1,6,13,47.30060548,-122.3768902
3,1.0,1340,11070,1.0,0,0,4,1340,0,1978,2000,Kent,WA 98030,6.072642942,21.78464248,0.429398075,1,6,13,47.35266,-122.177858
2,1.75,1440,5680,1.0,0,0,4,1440,0,1978,2000,Des Moines,WA 98198,6.775455344,20.42915706,0.277507164,1,6,13,47.382466,-122.319044
2,1.0,710,7200,1.0,0,0,3,710,0,1943,2002,Seattle,WA 98178,7.826933508,29.12183391,0.943437331,1,6,13,47.4902982,-122.2450836
2,1.0,930,7550,1.0,0,0,3,930,0,1986,0,SeaTac,WA 98168,7.499570462,28.86742385,0.506187937,1,6,13,47.486634,-122.303161
3,1.75,1900,8540,1.0,0,0,3,950,950,1980,0,SeaTac,WA 98168,7.972109093,13.72297929,0.398607678,1,6,13,47.486791,-122.303193
3,2.25,1400,3814,2.0,0,0,3,1400,0,2012,1912,Covington,WA 98042,7.933122275,21.96153734,0.201177543,1,6,13,47.358366,-122.08139
4,2.5,1930,8660,1.0,0,0,3,1120,810,1981,2013,Auburn,WA 98001,6.83927637,18.70672385,0.062046917,1,6,13,38.91917305,-77.01239665
4,1.75,1900,10588,1.0,0,0,5,1900,0,1958,0,Auburn,WA 98002,6.049578785,18.4685514,0.823050152,1,6,13,26.610934,-81.94704
3,1.75,1840,8601,1.0,0,0,3,920,920,1905,2014,Seattle,WA 98118,6.197309862,23.65733417,0.285804071,1,6,13,47.535898,-122.275738
3,1.75,1180,13927,1.0,0,0,5,1180,0,1962,0,Renton,WA 98059,6.836917644,27.62127024,0.799889365,1,6,13,47.4818132,-122.0939697
4,2.5,2700,10814,1.0,0,0,4,1560,1140,1966,0,Kent,WA 98030,7.358479573,14.46391934,0.158748794,2,6,13,47.368986,-122.177126
3,2.0,2020,8555,1.0,0,0,4,1220,800,1957,2001,Seattle,WA 98125,6.020183407,20.50378752,0.983602343,2,6,13,47.7277757,-122.2871834
3,1.0,1280,8184,1.5,0,0,4,1280,0,1947,1988,Shoreline,WA 98155,6.8415941,32.58934867,0.332321913,2,6,13,47.746735,-122.318848
3,1.5,1210,5240,1.0,0,0,4,610,600,1983,0,Seattle,WA 98106,6.10197021,37.67791063,0.838470248,2,6,13,47.552429,-122.356284
4,2.5,1880,7965,2.0,0,0,3,1880,0,2000,0,Maple Valley,WA 98038,7.583687382,22.48846961,0.070763714,2,6,13,47.364196,-122.051895
3,2.5,2070,8337,2.0,0,0,3,2070,0,1997,0,Kent,WA 98030,7.078692985,20.03248506,0.533187773,2,6,13,47.36502764,-122.17607628
3,2.5,1070,1155,2.0,0,0,3,720,350,2005,0,Seattle,WA 98116,7.879567752,38.74334375,0.368045091,2,6,13,47.5617833,-122.3850683
2,1.5,1800,26615,1.0,0,0,5,1240,560,1987,0,Auburn,WA 98092,6.97969297,17.70000296,0.660120346,2,6,13,47.3029467,-122.122181
3,1.75,1820,9545,1.0,0,0,3,1230,590,1976,0,Lake Forest Park,WA 98155,6.595214542,24.81804614,0.827651922,2,6,13,47.7772065,-122.2958941
3,1.5,1650,9957,1.0,0,0,4,1100,550,1961,2001,Seattle,WA 98125,6.988117538,27.41452623,0.767450219,2,6,13,47.730414,-122.298153
4,2.5,2220,5338,2.0,0,0,3,2220,0,2001,0,Renton,WA 98059,7.616932366,21.10768638,0.321641485,2,6,13,47.488738,-122.149975
3,2.25,1410,1287,2.0,0,0,3,1290,120,2005,0,Issaquah,WA 98027,7.703643408,34.53061645,0.446181513,2,6,13,47.534358,-122.068032
4,2.5,2540,6365,2.0,0,0,3,1870,670,2000,0,Renton,WA 98055,7.636766097,17.1989607,0.954268988,2,6,13,47.460833,-122.21484
3,2.25,1920,4833,1.0,0,0,4,1060,860,1921,0,Seattle,WA 98133,6.739705932,27.50602531,0.892320602,2,6,13,47.7067383,-122.3517573
4,2.5,2050,5276,2.0,0,0,3,2050,0,2006,0,Renton,WA 98059,6.331442053,27.74202717,0.746110036,2,6,13,47.4909274,-122.1500572
4,2.5,1750,4779,2.0,0,0,3,1750,0,2009,0,Kenmore,WA 98028,6.91382023,32.55467446,0.65418304,2,6,13,47.760794,-122.2323703
4,2.5,2690,7947,2.0,0,0,3,2690,0,1993,0,Renton,WA 98058,6.293896117,23.30212529,0.489457597,2,6,13,47.424825,-122.152926
3,2.0,1910,5040,1.5,0,0,3,1910,0,1971,0,Sammamish,WA 98074,6.87698825,31.74920296,0.374284518,2,6,13,47.631285,-122.060773
3,1.75,1500,8173,1.0,0,0,3,1500,0,1997,0,Kirkland,WA 98034,7.863757686,34.91872475,0.359596047,2,6,13,47.729283,-122.226897
4,2.25,2010,7575,1.0,0,0,3,1220,790,1974,0,Kirkland,WA 98034,6.830809562,31.66898749,0.100246764,2,6,13,47.732774,-122.199873
4,2.25,2630,39000,2.0,0,0,3,2630,0,1979,2014,Kent,WA 98042,6.415767957,12.38550964,0.979211985,2,6,13,47.408915,-122.1490597
3,1.75,1850,6869,1.0,0,2,5,1100,750,1919,1934,Burien,WA 98166,7.454060744,33.05557387,0.080333419,2,6,13,47.464687,-122.362889
3,2.25,1580,12177,1.0,0,0,3,1200,380,1981,2013,Sammamish,WA 98074,6.573023421,43.18323904,0.331407791,2,6,13,47.625322,-122.045118
3,2.5,1580,6065,2.0,0,0,3,1580,0,1985,0,Issaquah,WA 98029,7.34214772,40.99651821,0.211453736,2,6,13,47.569167,-122.020931
3,1.75,1760,12874,1.0,0,0,4,1230,530,1967,0,Bellevue,WA 98005,6.40007866,44.14733445,0.000626816,2,6,13,47.5905336,-122.1669678
3,1.0,1830,3000,1.5,0,0,3,1430,400,1926,2003,Seattle,WA 98103,7.47377731,35.52057112,0.630413289,2,6,13,41.26501407,-95.98300341
4,2.75,2020,7070,1.0,0,0,5,1010,1010,1958,0,Seattle,WA 98126,6.617355921,35.35660345,0.863235022,3,6,13,47.520256,-122.377762
3,1.0,1540,3399,1.5,0,0,3,1200,340,1926,2003,Seattle,WA 98117,7.144742885,46.92027132,0.569930728,3,6,13,35.55107622,-97.51225511
5,3.0,3610,9775,2.0,0,0,3,3610,0,2003,0,Maple Valley,WA 98038,7.46237975,17.38307093,0.983129314,3,6,13,47.354544,-122.010908
3,1.75,1640,7437,1.0,0,0,3,1090,550,1948,1994,Seattle,WA 98126,6.054676821,51.96308306,0.888850769,3,6,13,47.5323783,-122.3803558
3,3.0,1384,1287,2.0,0,0,3,1144,240,2006,0,Seattle,WA 98102,7.974620121,52.0592322,0.041779868,3,6,13,47.629553,-122.319988
3,2.5,2040,4627,2.0,0,0,3,2040,0,1992,0,Redmond,WA 98052,6.482409428,42.11498854,0.769035644,3,6,13,47.63642,-122.108001
3,1.0,1870,2807,1.5,0,0,4,1580,290,1927,0,Seattle,WA 98107,6.670844272,45.56185626,0.888626821,3,6,13,26.295078,-80.123596
4,3.0,2440,9600,2.0,0,0,5,2440,0,1961,0,Kirkland,WA 98034,6.878232589,34.57741879,0.131620987,3,6,13,47.704424,-122.200339
3,2.0,2250,8800,1.0,0,0,4,1250,1000,1925,1968,Seattle,WA 98116,6.36097247,40.43770266,0.183076547,3,6,13,47.5736856,-122.4091929
4,2.5,2010,7972,2.0,0,0,4,2010,0,1989,0,Issaquah,WA 98029,6.032555952,46.62863348,0.511678827,3,6,13,47.578236,-122.017781
3,1.75,2350,20820,1.0,0,0,4,1800,550,1978,2000,Sammamish,WA 98074,7.308365976,29.69584407,0.689956949,3,6,13,42.9670915,-85.6502235
5,2.75,3320,23760,2.0,0,0,4,2190,1130,1975,0,Woodinville,WA 98072,6.697977664,25.70286029,0.320075937,3,6,13,47.7500047,-122.1453872
4,2.5,2790,43091,2.0,0,0,4,2790,0,1989,0,Woodinville,WA 98077,6.581146498,26.32375464,0.640573393,3,6,13,47.775875,-122.079916
4,2.75,3650,48351,1.5,0,0,4,3650,0,1978,2000,Woodinville,WA 98077,6.628300107,25.78696802,0.228180038,3,6,13,47.76315,-122.089131
3,2.0,2910,6600,2.0,0,0,4,1920,990,1900,1988,Seattle,WA 98118,7.635898019,30.54431265,0.789556551,4,6,13,47.5576482,-122.2810076
5,2.5,3210,12000,1.0,0,0,4,1830,1380,1968,0,Bellevue,WA 98007,7.978469799,27.49804661,0.216735445,4,6,13,47.6205377,-122.1480139
3,2.5,2300,3060,1.5,0,0,3,1510,790,1930,2002,Seattle,WA 98115,7.680283496,41.33566368,0.340858426,4,6,13,47.682676,-122.310259
4,2.5,2420,10285,1.0,0,4,3,1700,720,1958,2004,Burien,WA 98146,6.12460304,50.27431298,0.235861689,4,6,13,47.487165,-122.359925
4,2.0,3140,10875,1.0,0,1,3,1940,1200,1939,1969,Seattle,WA 98199,7.42362062,32.13742285,0.320458934,4,6,13,47.6656339,-122.4060306
4,3.5,3200,3250,2.0,0,0,3,2670,530,2007,0,Issaquah,WA 98029,6.014951772,40.97612374,0.322166103,4,6,13,47.551717,-122.00013
3,2.5,2860,4442,2.0,0,0,3,2860,0,2000,0,Seattle,WA 98199,7.46295736,36.45122799,0.632958814,4,6,13,47.661009,-122.395753
3,1.75,1980,13503,1.0,0,2,4,1320,660,1952,0,Bellevue,WA 98008,6.887860016,55.379005,0.588593561,4,6,13,47.586703,-122.111173
5,3.5,2320,4960,2.0,0,0,5,1720,600,1926,0,Seattle,WA 98103,6.98716112,49.54982258,0.556515601,4,6,13,47.6762571,-122.3519644
4,2.5,4120,22370,2.0,0,0,3,4120,0,1997,0,Sammamish,WA 98074,6.220723164,31.22702014,0.450358891,4,6,13,47.623864,-122.022883
4,2.5,3670,54450,2.0,0,0,3,3670,0,1999,0,Sammamish,WA 98074,6.950395165,31.09272228,0.237517824,4,6,13,48.2431583,-101.27501
